listing_id,url,property_type,area_units,area_m2,land_area,rooms,floor,total_floors,has_repair,has_kupca,has_mortgage,photo_count,city,location_level_2,location_level_3,floor_ratio,is_first_floor,is_top_floor,area_per_room,description_has_parking,description_has_furnished,price_azn
6366985,https://bina.az/items/6366985,menziller/yeni-tikili,m²,62.0,,2.0,11.0,24.0,True,False,False,9,Bakı,sah-ismayil-xetai,,0.4583333333333333,False,False,31.0,False,,900
6366988,https://bina.az/items/6366988,menziller/yeni-tikili,m²,65.0,,2.0,15.0,16.0,True,False,False,10,Bakı,sah-ismayil-xetai,,0.9375,False,False,32.5,False,True,800
6366993,https://bina.az/items/6366993,menziller/kohne-tikili,m²,55.0,,2.0,4.0,5.0,True,False,False,8,Bakı,neriman-nerimanov,,0.8,False,False,27.5,False,,600
6367001,https://bina.az/items/6367001,menziller/yeni-tikili,m²,65.0,,2.0,8.0,16.0,True,False,False,6,Bakı,28-may,,0.5,False,False,32.5,False,,800
6367003,https://bina.az/items/6367003,menziller/yeni-tikili,m²,95.0,,2.0,14.0,17.0,True,False,False,20,Bakı,nesimi,,0.8235294117647058,False,False,47.5,False,,1100
6367005,https://bina.az/items/6367005,menziller/yeni-tikili,m²,110.0,,3.0,6.0,15.0,True,False,False,9,Bakı,8-noyabr,,0.4,False,False,36.666666666666664,False,True,899
6281224,https://bina.az/items/6281224,menziller/yeni-tikili,m²,90.0,,3.0,2.0,14.0,True,False,False,13,Sumqayıt,abseron,,0.14285714285714285,False,False,30.0,False,,550
6173774,https://bina.az/items/6173774,menziller/yeni-tikili,m²,65.0,,2.0,14.0,18.0,True,False,False,7,Bakı,nerimanov,,0.7777777777777778,False,False,32.5,False,,1099
6265730,https://bina.az/items/6265730,menziller/yeni-tikili,m²,80.0,,2.0,10.0,17.0,True,False,False,9,Bakı,nerimanov,,0.5882352941176471,False,False,40.0,False,True,1200
6367014,https://bina.az/items/6367014,menziller/yeni-tikili,m²,220.0,,4.0,11.0,18.0,True,False,False,22,Bakı,nesimi,,0.6111111111111112,False,False,55.0,False,,3000
6367018,https://bina.az/items/6367018,menziller/kohne-tikili,m²,70.0,,2.0,3.0,3.0,True,False,False,9,Bakı,28-may,,1.0,False,True,35.0,False,True,700
6367021,https://bina.az/items/6367021,heyet-evleri,m²,55.0,1.0,2.0,,,True,False,False,5,Bakı,abseron,masazir,,,,27.5,False,,180
6152059,https://bina.az/items/6152059,menziller/yeni-tikili,m²,55.0,,2.0,11.0,18.0,True,False,False,9,Bakı,nerimanov,,0.6111111111111112,False,False,27.5,False,,850
6343727,https://bina.az/items/6343727,menziller/kohne-tikili,m²,75.0,,3.0,5.0,5.0,True,False,False,18,Bakı,elmler-akademiyasi,,1.0,False,True,25.0,False,,799
6367029,https://bina.az/items/6367029,menziller/yeni-tikili,m²,127.0,,2.0,13.0,16.0,True,False,False,25,Bakı,nesimi,,0.8125,False,False,63.5,False,,1250
6343811,https://bina.az/items/6343811,menziller/yeni-tikili,m²,110.0,,3.0,6.0,7.0,True,False,False,24,Bakı,sah-ismayil-xetai,,0.8571428571428571,False,False,36.666666666666664,False,,1700
6367041,https://bina.az/items/6367041,menziller/yeni-tikili,m²,80.0,,3.0,9.0,17.0,True,False,False,7,Bakı,insaatcilar,,0.5294117647058824,False,False,26.666666666666668,False,True,1000
6367037,https://bina.az/items/6367037,menziller/yeni-tikili,m²,140.0,,3.0,14.0,16.0,True,False,False,18,Bakı,nesimi,,0.875,False,False,46.666666666666664,False,,1100
6367059,https://bina.az/items/6367059,menziller/yeni-tikili,m²,60.0,,2.0,13.0,18.0,True,False,False,14,Bakı,insaatcilar,,0.7222222222222222,False,False,30.0,False,True,830
6367054,https://bina.az/items/6367054,menziller/yeni-tikili,m²,125.0,,3.0,5.0,11.0,True,False,False,10,Bakı,genclik,,0.45454545454545453,False,False,41.666666666666664,True,True,1150
6367068,https://bina.az/items/6367068,menziller/yeni-tikili,m²,200.0,,4.0,4.0,16.0,True,False,False,16,Bakı,sah-ismayil-xetai,,0.25,False,False,50.0,True,True,1800
6367078,https://bina.az/items/6367078,menziller/kohne-tikili,m²,210.0,,5.0,9.0,10.0,True,False,False,23,Bakı,neriman-nerimanov,,0.9,False,False,42.0,False,True,1400
6367083,https://bina.az/items/6367083,menziller/yeni-tikili,m²,65.0,,2.0,6.0,14.0,True,False,False,13,Bakı,nerimanov,,0.42857142857142855,False,False,32.5,False,,1100
6271689,https://bina.az/items/6271689,menziller/yeni-tikili,m²,65.0,,2.0,7.0,16.0,True,False,False,12,Bakı,28-may,,0.4375,False,False,32.5,False,,1200
6257704,https://bina.az/items/6257704,menziller/yeni-tikili,m²,110.0,,2.0,5.0,17.0,True,False,False,11,Bakı,nizami-metrosu,,0.29411764705882354,False,False,55.0,False,,1400
6364667,https://bina.az/items/6364667,menziller/yeni-tikili,m²,60.0,,2.0,11.0,17.0,True,False,False,7,Bakı,insaatcilar,,0.6470588235294118,False,False,30.0,False,,730
6272352,https://bina.az/items/6272352,menziller/yeni-tikili,m²,93.0,,2.0,18.0,25.0,True,False,False,28,Bakı,sah-ismayil-xetai,,0.72,False,False,46.5,False,,5000
6367098,https://bina.az/items/6367098,menziller/yeni-tikili,m²,110.0,,3.0,5.0,16.0,True,False,False,16,Bakı,insaatcilar,,0.3125,False,False,36.666666666666664,False,,1000
6270591,https://bina.az/items/6270591,menziller/yeni-tikili,m²,230.0,,4.0,15.0,20.0,True,False,False,7,Bakı,28-may,,0.75,False,False,57.5,False,True,3300
6367103,https://bina.az/items/6367103,menziller/yeni-tikili,m²,60.0,,2.0,4.0,18.0,True,False,False,5,Bakı,memar-ecemi,,0.2222222222222222,False,False,30.0,False,,730
6367107,https://bina.az/items/6367107,obyektler,m²,47.5,,,,,,False,False,6,Bakı,azadliq-prospekti,,,,,,False,,500
6278061,https://bina.az/items/6278061,obyektler,m²,300.0,,,,,True,False,False,5,Bakı,neriman-nerimanov,,,,,,True,,3300
6262017,https://bina.az/items/6262017,menziller/yeni-tikili,m²,85.0,,3.0,7.0,16.0,True,False,False,13,Bakı,neriman-nerimanov,,0.4375,False,False,28.333333333333332,False,,1200
6367117,https://bina.az/items/6367117,menziller/yeni-tikili,m²,60.0,,2.0,5.0,20.0,True,False,False,7,Bakı,insaatcilar,,0.25,False,False,30.0,False,,830
6196645,https://bina.az/items/6196645,menziller/yeni-tikili,m²,115.0,,3.0,13.0,18.0,True,False,False,9,Bakı,28-may,,0.7222222222222222,False,False,38.333333333333336,False,True,1600
6367130,https://bina.az/items/6367130,menziller/yeni-tikili,m²,150.0,,3.0,5.0,15.0,True,False,False,19,Bakı,nesimi,,0.3333333333333333,False,False,50.0,False,,1200
6367137,https://bina.az/items/6367137,menziller/yeni-tikili,m²,170.0,,4.0,16.0,18.0,True,False,False,6,Bakı,nesimi,,0.8888888888888888,False,False,42.5,False,,1000
6365337,https://bina.az/items/6365337,menziller/yeni-tikili,m²,80.0,,3.0,13.0,16.0,True,False,False,12,Bakı,yasamal,,0.8125,False,False,26.666666666666668,False,,799
6367152,https://bina.az/items/6367152,menziller/kohne-tikili,m²,60.0,,2.0,2.0,5.0,True,False,False,10,Bakı,elmler-akademiyasi,,0.4,False,False,30.0,False,,697
6166282,https://bina.az/items/6166282,menziller/yeni-tikili,m²,80.0,,2.0,8.0,13.0,True,False,False,11,Sumqayıt,,,0.6153846153846154,False,False,40.0,False,,580
6367158,https://bina.az/items/6367158,menziller/yeni-tikili,m²,65.0,,2.0,11.0,16.0,True,False,False,9,Bakı,nesimi,,0.6875,False,False,32.5,False,,850
6311502,https://bina.az/items/6311502,menziller/kohne-tikili,m²,55.0,,2.0,4.0,5.0,True,False,False,10,Bakı,neriman-nerimanov,,0.8,False,False,27.5,False,,799
6367175,https://bina.az/items/6367175,menziller/kohne-tikili,m²,70.0,,2.0,2.0,2.0,True,False,False,13,Bakı,insaatcilar,,1.0,False,True,35.0,False,,600
6367173,https://bina.az/items/6367173,menziller/yeni-tikili,m²,70.0,,2.0,28.0,28.0,True,False,False,12,Bakı,28-may,,1.0,False,True,35.0,False,True,1000
6367179,https://bina.az/items/6367179,menziller/yeni-tikili,m²,100.0,,3.0,14.0,17.0,True,False,False,12,Bakı,8-noyabr,,0.8235294117647058,False,False,33.333333333333336,False,,1795
6367182,https://bina.az/items/6367182,menziller/kohne-tikili,m²,35.0,,2.0,5.0,5.0,True,False,False,10,Bakı,sabuncu,bakixanov,1.0,False,True,17.5,False,,500
6367183,https://bina.az/items/6367183,menziller/yeni-tikili,m²,120.0,,3.0,9.0,17.0,True,False,False,10,Bakı,insaatcilar,,0.5294117647058824,False,False,40.0,False,True,1000
6367188,https://bina.az/items/6367188,menziller/kohne-tikili,m²,70.0,,2.0,2.0,5.0,True,False,False,16,Bakı,yasamal,,0.4,False,False,35.0,False,,600
6039366,https://bina.az/items/6039366,obyektler,m²,80.0,,,,,True,False,False,9,Bakı,nizami-metrosu,,,,,,False,True,1600
4956602,https://bina.az/items/4956602,obyektler,m²,1000.0,,,,,True,False,False,30,Bakı,nizami,8-ci-kilometr,,,,,False,,13500
6367195,https://bina.az/items/6367195,menziller/yeni-tikili,m²,120.0,,3.0,11.0,15.0,True,False,False,17,Bakı,28-may,,0.7333333333333333,False,False,40.0,True,,2500
6367194,https://bina.az/items/6367194,menziller/yeni-tikili,m²,65.0,,2.0,11.0,16.0,True,False,False,9,Bakı,nesimi,,0.6875,False,False,32.5,False,,850
6367210,https://bina.az/items/6367210,menziller/yeni-tikili,m²,110.0,,3.0,5.0,16.0,True,False,False,15,Bakı,insaatcilar,,0.3125,False,False,36.666666666666664,True,True,1000
6367211,https://bina.az/items/6367211,menziller/yeni-tikili,m²,150.0,,3.0,8.0,12.0,True,False,False,15,Bakı,nesimi,,0.6666666666666666,False,False,50.0,False,True,1600
6367129,https://bina.az/items/6367129,menziller/kohne-tikili,m²,130.0,,3.0,3.0,4.0,True,False,False,12,Bakı,elmler-akademiyasi,,0.75,False,False,43.333333333333336,False,,1200
6367232,https://bina.az/items/6367232,menziller/yeni-tikili,m²,135.0,,3.0,7.0,14.0,True,False,False,13,Bakı,nesimi,,0.5,False,False,45.0,False,,1499
6367229,https://bina.az/items/6367229,menziller/yeni-tikili,m²,128.0,,3.0,5.0,12.0,True,False,False,10,Bakı,genclik,,0.4166666666666667,False,False,42.666666666666664,True,True,1150
6180782,https://bina.az/items/6180782,menziller/yeni-tikili,m²,75.0,,3.0,11.0,20.0,True,False,False,13,Bakı,nesimi,,0.55,False,False,25.0,False,,1200
6279694,https://bina.az/items/6279694,menziller/yeni-tikili,m²,110.0,,2.0,23.0,27.0,True,False,False,18,Bakı,8-noyabr,,0.8518518518518519,False,False,55.0,False,,1100
6367237,https://bina.az/items/6367237,menziller/kohne-tikili,m²,70.0,,2.0,2.0,12.0,True,False,False,15,Bakı,yasamal,,0.16666666666666666,False,False,35.0,False,,600
6367240,https://bina.az/items/6367240,menziller/kohne-tikili,m²,50.0,,2.0,2.0,9.0,True,False,False,6,Bakı,genclik,,0.2222222222222222,False,False,25.0,False,True,700
6367242,https://bina.az/items/6367242,menziller/kohne-tikili,m²,50.0,,2.0,7.0,9.0,True,False,False,8,Bakı,neriman-nerimanov,,0.7777777777777778,False,False,25.0,False,,499
6367243,https://bina.az/items/6367243,menziller/yeni-tikili,m²,125.0,,3.0,15.0,17.0,True,False,False,11,Bakı,elmler-akademiyasi,,0.8823529411764706,False,False,41.666666666666664,False,,1200
6271922,https://bina.az/items/6271922,obyektler,m²,270.0,,,,,True,False,False,5,Bakı,nesimi,,,,,,False,,7000
6367247,https://bina.az/items/6367247,menziller/kohne-tikili,m²,45.0,,2.0,4.0,5.0,True,False,False,7,Bakı,elmler-akademiyasi,,0.8,False,False,22.5,False,,700
6367249,https://bina.az/items/6367249,menziller/yeni-tikili,m²,35.0,,1.0,4.0,16.0,True,False,False,7,Xırdalan,,,0.25,False,False,35.0,False,True,350
6367250,https://bina.az/items/6367250,menziller/yeni-tikili,m²,100.0,,2.0,11.0,33.0,True,False,False,13,Bakı,xetai,,0.3333333333333333,False,False,50.0,False,,2000
6367258,https://bina.az/items/6367258,menziller/yeni-tikili,m²,85.0,,3.0,2.0,18.0,True,False,False,16,Bakı,bineqedi,,0.1111111111111111,False,False,28.333333333333332,False,,600
6367261,https://bina.az/items/6367261,menziller/yeni-tikili,m²,55.0,,2.0,15.0,15.0,True,False,False,12,Sumqayıt,,,1.0,False,True,27.5,False,True,500
5661097,https://bina.az/items/5661097,ofisler,m²,35.0,,1.0,,,True,False,False,6,Bakı,elmler-akademiyasi,,,,,35.0,False,True,1000
6367267,https://bina.az/items/6367267,menziller/kohne-tikili,m²,43.0,,2.0,2.0,5.0,True,False,False,9,Bakı,insaatcilar,,0.4,False,False,21.5,False,,800
5937877,https://bina.az/items/5937877,menziller/kohne-tikili,m²,60.0,,2.0,3.0,5.0,True,False,False,15,Bakı,28-may,,0.6,False,False,30.0,False,,1000
6367279,https://bina.az/items/6367279,menziller/yeni-tikili,m²,183.0,,3.0,12.0,18.0,True,False,False,11,Bakı,8-noyabr,,0.6666666666666666,False,False,61.0,False,True,2000
6367277,https://bina.az/items/6367277,menziller/yeni-tikili,m²,100.0,,3.0,2.0,17.0,True,False,False,8,Bakı,insaatcilar,,0.11764705882352941,False,False,33.333333333333336,False,,600
6111570,https://bina.az/items/6111570,menziller/yeni-tikili,m²,130.0,,3.0,2.0,16.0,True,False,False,13,Bakı,memar-ecemi,,0.125,False,False,43.333333333333336,False,,800
6367282,https://bina.az/items/6367282,menziller/yeni-tikili,m²,120.0,,3.0,6.0,16.0,True,False,False,7,Bakı,neriman-nerimanov,,0.375,False,False,40.0,False,,1400
6367283,https://bina.az/items/6367283,menziller/kohne-tikili,m²,52.0,,2.0,1.0,5.0,True,False,False,9,Bakı,xetai,hezi-aslanov-qesebesi,0.2,True,False,26.0,False,,650
6285275,https://bina.az/items/6285275,menziller/yeni-tikili,m²,180.0,,4.0,10.0,18.0,True,False,False,18,Bakı,nizami-metrosu,,0.5555555555555556,False,False,45.0,False,True,2000
6367289,https://bina.az/items/6367289,menziller/yeni-tikili,m²,104.0,,3.0,8.0,12.0,True,False,False,7,Bakı,bakmil,,0.6666666666666666,False,False,34.666666666666664,False,,1199
6367299,https://bina.az/items/6367299,menziller/yeni-tikili,m²,85.0,,2.0,5.0,16.0,True,False,False,12,Bakı,hezi-aslanov,,0.3125,False,False,42.5,False,,800
6175371,https://bina.az/items/6175371,menziller/yeni-tikili,m²,75.0,,2.0,8.0,10.0,True,False,False,10,Sumqayıt,,,0.8,False,False,37.5,False,,500
6367206,https://bina.az/items/6367206,heyet-evleri,m²,45.0,0.1,2.0,,,True,False,False,5,Bakı,sebail,,,,,22.5,False,,500
6367304,https://bina.az/items/6367304,menziller/kohne-tikili,m²,60.0,,3.0,3.0,5.0,True,False,False,29,Bakı,28-may,,0.6,False,False,20.0,False,,1200
6367269,https://bina.az/items/6367269,menziller/kohne-tikili,m²,40.0,,1.0,3.0,5.0,True,False,False,5,Bakı,elmler-akademiyasi,,0.6,False,False,40.0,False,,500
6271676,https://bina.az/items/6271676,menziller/yeni-tikili,m²,136.0,,3.0,8.0,18.0,True,False,False,21,Bakı,nizami-metrosu,,0.4444444444444444,False,False,45.333333333333336,False,,2400
6367311,https://bina.az/items/6367311,menziller/yeni-tikili,m²,100.0,,3.0,10.0,16.0,True,False,False,12,Bakı,8-noyabr,,0.625,False,False,33.333333333333336,False,,1000
6367290,https://bina.az/items/6367290,menziller/yeni-tikili,m²,100.0,,3.0,17.0,19.0,True,False,False,15,Bakı,sah-ismayil-xetai,,0.8947368421052632,False,False,33.333333333333336,False,True,2000
6367327,https://bina.az/items/6367327,menziller/yeni-tikili,m²,60.0,,2.0,3.0,16.0,True,False,False,4,Bakı,hezi-aslanov,,0.1875,False,False,30.0,False,,600
6367333,https://bina.az/items/6367333,menziller/yeni-tikili,m²,170.0,,3.0,4.0,9.0,True,False,False,13,Bakı,memar-ecemi,,0.4444444444444444,False,False,56.666666666666664,False,,900
6367334,https://bina.az/items/6367334,heyet-evleri,m²,110.0,4.0,4.0,,,True,False,False,11,Bakı,sabuncu,nardaran,,,,27.5,False,,600
6367337,https://bina.az/items/6367337,menziller/yeni-tikili,m²,60.0,,2.0,12.0,20.0,True,False,False,5,Bakı,bineqedi,8-ci-mikrorayon,0.6,False,False,30.0,False,True,650
6367338,https://bina.az/items/6367338,menziller/yeni-tikili,m²,50.0,,2.0,16.0,20.0,True,False,False,4,Bakı,20-yanvar,,0.8,False,False,25.0,False,True,650
6367263,https://bina.az/items/6367263,obyektler,m²,180.0,,,,,True,False,False,7,Bakı,ehmedli,,,,,,False,,2500
6367340,https://bina.az/items/6367340,menziller/kohne-tikili,m²,36.0,,2.0,3.0,5.0,True,False,False,13,Bakı,20-yanvar,,0.6,False,False,18.0,False,,600
6367348,https://bina.az/items/6367348,menziller/yeni-tikili,m²,55.0,,2.0,7.0,11.0,True,False,False,7,Bakı,insaatcilar,,0.6363636363636364,False,False,27.5,False,,650
6367350,https://bina.az/items/6367350,heyet-evleri,m²,60.0,3.0,2.0,,,True,False,False,6,Bakı,nesimi,,,,,30.0,False,,550
6367355,https://bina.az/items/6367355,menziller/yeni-tikili,m²,165.0,,4.0,11.0,13.0,True,False,False,9,Bakı,8-noyabr,,0.8461538461538461,False,False,41.25,False,,1700
6367357,https://bina.az/items/6367357,menziller/yeni-tikili,m²,72.0,,3.0,11.0,20.0,True,False,False,15,Bakı,genclik,,0.55,False,False,24.0,False,,1300
6367362,https://bina.az/items/6367362,menziller/yeni-tikili,m²,75.0,,3.0,10.0,17.0,True,False,False,17,Bakı,20-yanvar,,0.5882352941176471,False,False,25.0,False,,900
6367379,https://bina.az/items/6367379,menziller/kohne-tikili,m²,190.0,,5.0,2.0,2.0,True,False,False,16,Bakı,iceri-seher-metrosu,,1.0,False,True,38.0,False,,2500
6181857,https://bina.az/items/6181857,menziller/yeni-tikili,m²,60.0,,2.0,16.0,18.0,True,False,False,11,Bakı,memar-ecemi,,0.8888888888888888,False,False,30.0,False,,650
6367383,https://bina.az/items/6367383,menziller/kohne-tikili,m²,40.0,,2.0,5.0,5.0,True,False,False,15,Bakı,insaatcilar,,1.0,False,True,20.0,False,,500
6367391,https://bina.az/items/6367391,menziller/yeni-tikili,m²,75.0,,3.0,12.0,16.0,True,False,False,13,Bakı,bakmil,,0.75,False,False,25.0,False,True,1300
6367394,https://bina.az/items/6367394,menziller/yeni-tikili,m²,78.0,,2.0,2.0,9.0,True,False,False,8,Bakı,nizami-metrosu,,0.2222222222222222,False,False,39.0,False,True,1300
5025761,https://bina.az/items/5025761,menziller/yeni-tikili,m²,115.0,,3.0,3.0,32.0,True,False,False,18,Bakı,nesimi,,0.09375,False,False,38.333333333333336,False,,3000
6091631,https://bina.az/items/6091631,menziller/yeni-tikili,m²,90.0,,2.0,14.0,21.0,True,False,False,12,Bakı,sah-ismayil-xetai,,0.6666666666666666,False,False,45.0,False,True,1400
6285327,https://bina.az/items/6285327,menziller/yeni-tikili,m²,220.0,,4.0,11.0,20.0,True,False,False,24,Bakı,xetai,ag-sheher,0.55,False,False,55.0,False,,5000
6275135,https://bina.az/items/6275135,menziller/yeni-tikili,m²,60.0,,2.0,8.0,16.0,True,False,False,10,Bakı,nesimi,,0.5,False,False,30.0,False,True,797
6271340,https://bina.az/items/6271340,menziller/yeni-tikili,m²,75.0,,3.0,10.0,17.0,True,False,False,16,Bakı,20-yanvar,,0.5882352941176471,False,False,25.0,False,,897
6367429,https://bina.az/items/6367429,menziller/yeni-tikili,m²,70.0,,3.0,10.0,17.0,True,False,False,26,Bakı,20-yanvar,,0.5882352941176471,False,False,23.333333333333332,False,,850
6367436,https://bina.az/items/6367436,menziller/yeni-tikili,m²,150.0,,3.0,4.0,16.0,True,False,False,12,Bakı,genclik,,0.25,False,False,50.0,False,True,950
6367454,https://bina.az/items/6367454,menziller/yeni-tikili,m²,72.0,,2.0,13.0,16.0,True,False,False,10,Bakı,neriman-nerimanov,,0.8125,False,False,36.0,False,,1200
6337589,https://bina.az/items/6337589,menziller/yeni-tikili,m²,70.0,,3.0,10.0,17.0,True,False,False,17,Bakı,20-yanvar,,0.5882352941176471,False,False,23.333333333333332,False,,900
6367457,https://bina.az/items/6367457,ofisler,m²,310.0,,5.0,,,True,False,False,26,Bakı,nerimanov,,,,,62.0,False,,2000
6167419,https://bina.az/items/6167419,obyektler,m²,115.0,,,,,False,False,False,6,Bakı,nerimanov,,,,,,False,,500
6367463,https://bina.az/items/6367463,menziller/kohne-tikili,m²,65.0,,3.0,2.0,5.0,True,False,False,17,Bakı,bineqedi,7-ci-mikrorayon,0.4,False,False,21.666666666666668,False,,600
6367476,https://bina.az/items/6367476,menziller/yeni-tikili,m²,86.0,,2.0,7.0,17.0,True,False,False,13,Bakı,elmler-akademiyasi,,0.4117647058823529,False,False,43.0,False,,1350
6367479,https://bina.az/items/6367479,menziller/kohne-tikili,m²,90.0,,2.0,4.0,8.0,True,False,False,7,Bakı,sahil,,0.5,False,False,45.0,False,True,1500
6367484,https://bina.az/items/6367484,obyektler,m²,6.0,,,,,False,False,False,4,Bakı,suraxani,yeni-gunesli,,,,,False,,100
6367487,https://bina.az/items/6367487,menziller/yeni-tikili,m²,93.0,,3.0,13.0,17.0,True,False,False,15,Bakı,neftciler,,0.7647058823529411,False,False,31.0,False,True,1000
6367493,https://bina.az/items/6367493,menziller/kohne-tikili,m²,110.0,,4.0,1.0,9.0,True,False,False,22,Bakı,elmler-akademiyasi,,0.1111111111111111,True,False,27.5,False,,700
6367498,https://bina.az/items/6367498,menziller/kohne-tikili,m²,46.0,,2.0,2.0,5.0,True,False,False,8,Bakı,qara-qarayev,,0.4,False,False,23.0,False,,500
6367501,https://bina.az/items/6367501,menziller/yeni-tikili,m²,75.0,,2.0,7.0,14.0,True,False,False,5,Bakı,nerimanov,,0.5,False,False,37.5,False,True,899
6367494,https://bina.az/items/6367494,heyet-evleri,m²,120.0,2.5,3.0,,,True,False,False,30,Bakı,nerimanov,,,,,40.0,False,,1200
6367507,https://bina.az/items/6367507,menziller/yeni-tikili,m²,138.0,,3.0,4.0,7.0,True,False,False,29,Bakı,xetai,ag-sheher,0.5714285714285714,False,False,46.0,False,,1800
6367509,https://bina.az/items/6367509,menziller/yeni-tikili,m²,100.0,,3.0,3.0,7.0,True,False,False,10,Bakı,xetai,ag-sheher,0.42857142857142855,False,False,33.333333333333336,False,,1800
5861593,https://bina.az/items/5861593,ofisler,m²,600.0,,10.0,,,True,False,False,21,Bakı,8-noyabr,,,,,60.0,False,,5500
6367513,https://bina.az/items/6367513,menziller/yeni-tikili,m²,87.0,,2.0,13.0,26.0,True,False,False,7,Bakı,elmler-akademiyasi,,0.5,False,False,43.5,False,True,850
6367515,https://bina.az/items/6367515,menziller/kohne-tikili,m²,62.0,,2.0,2.0,6.0,True,False,False,12,Bakı,nerimanov,,0.3333333333333333,False,False,31.0,False,,800
6367522,https://bina.az/items/6367522,menziller/yeni-tikili,m²,145.0,,3.0,17.0,20.0,True,False,False,11,Bakı,elmler-akademiyasi,,0.85,False,False,48.333333333333336,False,,1350
6367524,https://bina.az/items/6367524,menziller/yeni-tikili,m²,136.0,,3.0,2.0,7.0,True,False,False,7,Bakı,sah-ismayil-xetai,,0.2857142857142857,False,False,45.333333333333336,False,True,1000
6272983,https://bina.az/items/6272983,obyektler,m²,380.0,,,,,True,False,False,6,Bakı,nesimi-metrosu,,,,,,False,,1800
5380028,https://bina.az/items/5380028,obyektler,m²,367.0,,,,,True,False,False,24,Bakı,nerimanov,,,,,,True,,8500
6275714,https://bina.az/items/6275714,ofisler,m²,320.0,,8.0,,,True,False,False,14,Bakı,8-noyabr,,,,,40.0,False,,2900
5985475,https://bina.az/items/5985475,obyektler,m²,180.0,,,,,True,False,False,18,Bakı,genclik,,,,,,False,,2000
6367536,https://bina.az/items/6367536,heyet-evleri,m²,110.0,4.0,4.0,,,True,False,False,10,Bakı,sabuncu,nardaran,,,,27.5,False,,100
6367546,https://bina.az/items/6367546,menziller/kohne-tikili,m²,90.0,,2.0,4.0,8.0,True,False,False,6,Bakı,sahil,,0.5,False,False,45.0,False,,1500
6367549,https://bina.az/items/6367549,heyet-evleri,m²,80.0,2.0,2.0,,,True,False,False,10,Bakı,memar-ecemi,,,,,40.0,False,,400
6367554,https://bina.az/items/6367554,menziller/yeni-tikili,m²,250.0,,5.0,15.0,18.0,True,False,False,30,Bakı,nizami-metrosu,,0.8333333333333334,False,False,50.0,True,True,4000
6367555,https://bina.az/items/6367555,menziller/yeni-tikili,m²,80.0,,3.0,13.0,16.0,True,False,False,12,Bakı,20-yanvar,,0.8125,False,False,26.666666666666668,False,True,800
6367556,https://bina.az/items/6367556,menziller/yeni-tikili,m²,73.0,,2.0,8.0,14.0,True,False,False,11,Bakı,iceri-seher-metrosu,,0.5714285714285714,False,False,36.5,False,,2300
5832853,https://bina.az/items/5832853,menziller/yeni-tikili,m²,111.0,,3.0,6.0,6.0,True,False,False,29,Bakı,xetai,ag-sheher,1.0,False,True,37.0,False,True,2200
6367562,https://bina.az/items/6367562,menziller/yeni-tikili,m²,210.0,,4.0,8.0,17.0,True,False,False,14,Bakı,nizami-metrosu,,0.47058823529411764,False,False,52.5,False,,1700
6367564,https://bina.az/items/6367564,obyektler,m²,1200.0,,,,,True,False,False,8,Bakı,dernegul,,,,,,False,,20000
6359286,https://bina.az/items/6359286,menziller/kohne-tikili,m²,55.0,,1.0,1.0,2.0,True,False,False,14,Bakı,insaatcilar,,0.5,True,False,55.0,False,,398
6360459,https://bina.az/items/6360459,menziller/kohne-tikili,m²,50.0,,1.0,2.0,5.0,True,False,False,16,Bakı,elmler-akademiyasi,,0.4,False,False,50.0,False,,598
6271050,https://bina.az/items/6271050,menziller/yeni-tikili,m²,67.0,,2.0,9.0,17.0,True,False,False,10,Bakı,neriman-nerimanov,,0.5294117647058824,False,False,33.5,False,,800
6367569,https://bina.az/items/6367569,menziller/yeni-tikili,m²,110.0,,3.0,16.0,19.0,True,False,False,19,Bakı,elmler-akademiyasi,,0.8421052631578947,False,False,36.666666666666664,False,True,1000
6367568,https://bina.az/items/6367568,menziller/yeni-tikili,m²,40.0,,1.0,6.0,22.0,True,False,False,12,Bakı,20-yanvar,,0.2727272727272727,False,False,40.0,False,True,700
6367583,https://bina.az/items/6367583,menziller/yeni-tikili,m²,58.0,,2.0,14.0,15.0,True,False,False,7,Bakı,dernegul,,0.9333333333333333,False,False,29.0,False,,700
6367587,https://bina.az/items/6367587,menziller/yeni-tikili,m²,65.0,,2.0,8.0,20.0,True,False,False,7,Bakı,insaatcilar,,0.4,False,False,32.5,False,True,640
6367591,https://bina.az/items/6367591,menziller/yeni-tikili,m²,80.0,,3.0,12.0,20.0,True,False,False,19,Bakı,xetai,hezi-aslanov-qesebesi,0.6,False,False,26.666666666666668,False,True,800
6367593,https://bina.az/items/6367593,menziller/yeni-tikili,m²,110.0,,3.0,5.0,17.0,True,False,False,16,Bakı,insaatcilar,,0.29411764705882354,False,False,36.666666666666664,False,,1000
6367594,https://bina.az/items/6367594,menziller/kohne-tikili,m²,45.0,,2.0,1.0,9.0,True,False,False,6,Bakı,neftciler,,0.1111111111111111,True,False,22.5,False,,600
6367598,https://bina.az/items/6367598,obyektler,m²,40.0,,,,,True,False,False,7,Bakı,sahil,,,,,,False,,450
5618193,https://bina.az/items/5618193,ofisler,m²,1000.0,,20.0,,,True,False,False,24,Bakı,sah-ismayil-xetai,,,,,50.0,False,True,25000
6367602,https://bina.az/items/6367602,menziller/yeni-tikili,m²,125.0,,3.0,5.0,11.0,True,False,False,10,Bakı,genclik,,0.45454545454545453,False,False,41.666666666666664,True,True,1090
